Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,base-chair-redirect (product.metafields.custom.base_chair_redirect),custom-chair-product (product.metafields.custom.custom_chair_product),Custom-Product-field (product.metafields.custom.custom_product_field),ddd (product.metafields.custom.ddd),Delivery Time (product.metafields.custom.delivery_time),Delivered Date (product.metafields.custom.launchtip_delivered_date),Delivery Timer Text Base Timer (product.metafields.custom.launchtip_delivery_timer),Estimated Arrival Date (product.metafields.custom.launchtip_estimate_arrival_date),Order Dispatch Date (product.metafields.custom.launchtip_order_dispatch_date),Order Place Date (product.metafields.custom.launchtip_order_place_date),new_yerba_dinks_fields (product.metafields.custom.new_yerba_dinks_fields),tom (product.metafields.custom.tom),toom (product.metafields.custom.toom),Top-Desk-Bulk (product.metafields.custom.top_desk_bulk),yerba-energy-drinks (product.metafields.custom.yerba_energy_drinks),EasyReviews: Rating (product.metafields.easyreview.rating),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Backrest type (product.metafields.shopify.backrest-type),Band color (product.metafields.shopify.band-color),Bat material (product.metafields.shopify.bat-material),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
columbus-blue-jackets®,,,,,,,,,blue,,,Home,,,Mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blue_b2f1d7e4-b23d-41c8-a84c-719b3cc79aae.jpg?v=1751004879,kg,,,,,,
columbus-blue-jackets®,,,,,,,,,blue,,,Away,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Away_blue_30d225f6-4e77-45a2-93dc-cb802b47eb80.jpg?v=1751005560,kg,,,,,,
columbus-blue-jackets®,,,,,,,,,blue,,,Away,,,Mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Away_blue_294caeea-aaf4-4aa4-a99e-fbb96f09867e.jpg?v=1751005602,kg,,,,,,
colorado-avalanche®,Colorado Avalanche®,"",bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"","",true,Chair Base Colour,blue,product.metafields.shopify.color-pattern,Jersey Option,Home,,Chair Sizes,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c17.png?v=1750828759,1,"",false,,,,colorado-avalanche®-custom,custom-product-psx5wpr6,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,upholstered,,,,,blue; black; white; gray,,,,,,,upholstered,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c17.png?v=1750828759,kg,,,true,,,active
colorado-avalanche®,,,,,,,,,blue,,,Home,,,mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c17.1.png?v=1750828759,2,ccc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c17.png?v=1750828759,kg,,,,,,
colorado-avalanche®,,,,,,,,,blue,,,Away,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Blue_Front_lo.jpg?v=1751006725,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Blue_Front_lo.jpg?v=1751006725,kg,,,,,,
colorado-avalanche®,,,,,,,,,blue,,,Away,,,mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Black_Front_lo.jpg?v=1751006448,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Blue_Front_lo.jpg?v=1751006725,kg,,,,,,
colorado-avalanche®,,,,,,,,,black,,,Home,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Black_Front_lo_36fac273-945f-4d35-afa7-dbc93a1246ba.jpg?v=1751006468,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Black_Front_lo.jpg?v=1751006448,kg,,,,,,
colorado-avalanche®,,,,,,,,,black,,,Home,,,mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Black_Front_lo.jpg?v=1751006761,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Black_Front_lo_36fac273-945f-4d35-afa7-dbc93a1246ba.jpg?v=1751006468,kg,,,,,,
colorado-avalanche®,,,,,,,,,black,,,Away,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_White_Front_lo.jpg?v=1751006599,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Black_Front_lo.jpg?v=1751006761,kg,,,,,,
colorado-avalanche®,,,,,,,,,black,,,Away,,,mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_White_Front_lo_e80c5a59-8df4-4857-bf8b-9b6efd00ab4f.jpg?v=1751006619,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Black_Front_lo.jpg?v=1751006761,kg,,,,,,
colorado-avalanche®,,,,,,,,,white,,,Home,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_White_Front_lo.jpg?v=1751006793,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_White_Front_lo.jpg?v=1751006599,kg,,,,,,
colorado-avalanche®,,,,,,,,,white,,,Home,,,mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Slate_Front_lo.jpg?v=1751006674,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_White_Front_lo_e80c5a59-8df4-4857-bf8b-9b6efd00ab4f.jpg?v=1751006619,kg,,,,,,
colorado-avalanche®,,,,,,,,,white,,,Away,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Slate_Front_lo_a2628b61-a568-4a09-8339-5a360cda0161.jpg?v=1751006699,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_White_Front_lo.jpg?v=1751006793,kg,,,,,,
colorado-avalanche®,,,,,,,,,white,,,Away,,,mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Slate_Front_lo.jpg?v=1751006823,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_White_Front_lo.jpg?v=1751006793,kg,,,,,,
colorado-avalanche®,,,,,,,,,gray,,,Home,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Slate_Front_lo.jpg?v=1751006674,kg,,,,,,
colorado-avalanche®,,,,,,,,,gray,,,Home,,,mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Slate_Front_lo_a2628b61-a568-4a09-8339-5a360cda0161.jpg?v=1751006699,kg,,,,,,
colorado-avalanche®,,,,,,,,,gray,,,Away,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Slate_Front_lo.jpg?v=1751006823,kg,,,,,,
colorado-avalanche®,,,,,,,,,gray,,,Away,,,mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Slate_Front_lo.jpg?v=1751006823,kg,,,,,,
chicago-blackhawks®,Chicago Blackhawks®,"",bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"","",true,Chair Base Colour,black,product.metafields.shopify.color-pattern,Jersey Option,Home,,Chair Size,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Front_lo_6806ef46-dcc0-4f65-9a2a-ba236eabcff4.jpg?v=1751015019,1,"",false,,,,chicago-blackhawks®-custom,custom-product-pn5qzswh,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,black; red; white,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Front_lo_6806ef46-dcc0-4f65-9a2a-ba236eabcff4.jpg?v=1751015019,kg,,,true,,,active
chicago-blackhawks®,,,,,,,,,black,,,Home,,,Mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c16.1.png?v=1751015019,2,ccc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Front_lo_6806ef46-dcc0-4f65-9a2a-ba236eabcff4.jpg?v=1751015019,kg,,,,,,
chicago-blackhawks®,,,,,,,,,black,,,Away,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Black_Front_lo.jpg?v=1751015019,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Black_Front_lo.jpg?v=1751015019,kg,,,,,,
chicago-blackhawks®,,,,,,,,,black,,,Away,,,Mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Red_Front_lo.jpg?v=1751014978,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Black_Front_lo.jpg?v=1751015019,kg,,,,,,
chicago-blackhawks®,,,,,,,,,red,,,Home,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_Red_Front_lo.jpg?v=1751014978,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chicago-blackhawks®,,,,,,,,,red,,,Home,,,Mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Front_lo.jpg?v=1751014978,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chicago-blackhawks®,,,,,,,,,red,,,Away,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_White_Front_lo.jpg?v=1751014978,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Red_Front_lo.jpg?v=1751014978,kg,,,,,,
chicago-blackhawks®,,,,,,,,,red,,,Away,,,Mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Red_Front_lo.jpg?v=1751014978,kg,,,,,,
chicago-blackhawks®,,,,,,,,,white,,,Home,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Front_lo.jpg?v=1751014978,kg,,,,,,
chicago-blackhawks®,,,,,,,,,white,,,Home,,,Mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Front_lo_6806ef46-dcc0-4f65-9a2a-ba236eabcff4.jpg?v=1751015019,kg,,,,,,
chicago-blackhawks®,,,,,,,,,white,,,Away,,,Adult,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_White_Front_lo.jpg?v=1751014978,kg,,,,,,
chicago-blackhawks®,,,,,,,,,white,,,Away,,,Mini,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_White_Front_lo.jpg?v=1751014978,kg,,,,,,
carolina-hurricanes®,Carolina Hurricanes®,"",bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"","",true,Chair Base Colour,black,product.metafields.shopify.color-pattern,Jersey Option,Home,,Chair Size,Adult,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c15.1.png?v=1750828337,1,"",false,,,,carolina-hurricanes®-custom,custom-product-8oeqh2x0,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,black; red; white,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CarHome_Black_Front_lo_d552960c-5dec-4646-abf9-943344f176fd.webp?v=1752211995,kg,,,true,,,active
carolina-hurricanes®,,,,,,,,,black,,,Home,,,Mini,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c15.2.png?v=1750828337,2,ccc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CarHome_Black_Front_lo_d552960c-5dec-4646-abf9-943344f176fd.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,black,,,Away,,,Adult,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CarHome_Black_Front_lo_d552960c-5dec-4646-abf9-943344f176fd.webp?v=1752211995,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_Away_Black_Front_lo_2809fb5c-2306-4c08-b3f3-3666f1c756b0.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,black,,,Away,,,Mini,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CarHome_Red_Front_lo_7abe36e5-e20d-406a-a483-ab3d8c28dd91.webp?v=1752211995,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_Away_Black_Front_lo_2809fb5c-2306-4c08-b3f3-3666f1c756b0.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,black,,,Third,,,Adult,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CarHome_White_Front_lo_984be96c-fedf-47d7-9873-4123e25c0fd9.webp?v=1752211995,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_3rd_Black_Front_lo_39323157-e46c-417c-a439-9b08f2ed50c7.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,black,,,Third,,,Mini,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_3rd_Black_Front_lo_39323157-e46c-417c-a439-9b08f2ed50c7.webp?v=1752211995,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_3rd_Black_Front_lo_39323157-e46c-417c-a439-9b08f2ed50c7.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,red,,,Home,,,Adult,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_3rd_Red_Front_lo_959a6561-8fb0-4201-a282-038b9ea1b807.webp?v=1752211995,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CarHome_Red_Front_lo_7abe36e5-e20d-406a-a483-ab3d8c28dd91.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,red,,,Home,,,Mini,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_3rd_White_Front_lo_2c0483f2-7578-4848-9dcc-35aaf890c3bc.webp?v=1752211995,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CarHome_Red_Front_lo_7abe36e5-e20d-406a-a483-ab3d8c28dd91.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,red,,,Away,,,Adult,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_Away_Black_Front_lo_2809fb5c-2306-4c08-b3f3-3666f1c756b0.webp?v=1752211995,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_Away_Red_Front_lo_0d47af37-4bc7-44f4-8160-3adaab3f3189.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,red,,,Away,,,Mini,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_Away_Red_Front_lo_0d47af37-4bc7-44f4-8160-3adaab3f3189.webp?v=1752211995,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_Away_Red_Front_lo_0d47af37-4bc7-44f4-8160-3adaab3f3189.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,red,,,Third,,,Adult,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_Away_White_Front_lo_62e323d7-5708-49a6-b131-2527bb13f311.webp?v=1752211995,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_3rd_Red_Front_lo_959a6561-8fb0-4201-a282-038b9ea1b807.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,red,,,Third,,,Mini,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_3rd_Red_Front_lo_959a6561-8fb0-4201-a282-038b9ea1b807.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,white,,,Home,,,Adult,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CarHome_White_Front_lo_984be96c-fedf-47d7-9873-4123e25c0fd9.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,white,,,Home,,,Mini,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CarHome_White_Front_lo_984be96c-fedf-47d7-9873-4123e25c0fd9.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,white,,,Away,,,Adult,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_Away_White_Front_lo_62e323d7-5708-49a6-b131-2527bb13f311.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,white,,,Away,,,Mini,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_Away_White_Front_lo_62e323d7-5708-49a6-b131-2527bb13f311.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,white,,,Third,,,Adult,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_3rd_White_Front_lo_2c0483f2-7578-4848-9dcc-35aaf890c3bc.webp?v=1752211995,kg,,,,,,
carolina-hurricanes®,,,,,,,,,white,,,Third,,,Mini,,,0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Car_3rd_White_Front_lo_2c0483f2-7578-4848-9dcc-35aaf890c3bc.webp?v=1752211995,kg,,,,,,
calgary-flames®,Calgary Flames®,"",bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,29000.00,60000000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c14.png?v=1750828270,1,"",false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
calgary-flames®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c14.1.png?v=1750828269,2,ccc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buffalo-sabres®,Buffalo Sabres®,"",bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,29000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c13.png?v=1750828918,1,"",false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
buffalo-sabres®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/c13.13.png?v=1750828918,2,ccc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
